ExhibitionID,ExhibitionTitle,ExhibitionBeginDate,ExhibitionURL,DisplayName,Nationality,Gender
1463.0,Giorgio Morandi,11/9/1973,http://www.moma.org/calendar/exhibitions/1848,Riva Castleman,American,Female
475.0,Painters for the Theatre: An Invitation to the Theatre Arts Collection,11/19/1973,http://www.moma.org/calendar/exhibitions/1721,William S. Lieberman,American,Male
2924.0,Portraits,12/27/1973,http://www.moma.org/calendar/exhibitions/2009,William S. Lieberman,American,Male
4115.0,Architectural Models from the Collection,2/1/1974,http://www.moma.org/calendar/exhibitions/2530,Arthur Drexler,American,Male
1781.0,Félix Vallotton: Woodcuts of the 1890s,2/15/1974,http://www.moma.org/calendar/exhibitions/1856,Riva Castleman,American,Female
4113.0,Recent Acquisitions: Painting and Sculpture,3/1/1974,http://www.moma.org/calendar/exhibitions/2529,William S. Rubin,American,Male
4111.0,"Adolph Gottlieb, 1903–1974",3/20/1974,http://www.moma.org/calendar/exhibitions/2527,William S. Rubin,American,Male
4110.0,Louis I. Kahn: 1901–1974,3/22/1974,http://www.moma.org/calendar/exhibitions/2526,Arthur Drexler,American,Male
4109.0,New Japanese Photography,3/27/1974,http://www.moma.org/calendar/exhibitions/2525,John Szarkowski,American,Male
4108.0,Recent Acquisition: Painting and Sculpture,3/28/1974,http://www.moma.org/calendar/exhibitions/2524,William S. Rubin,American,Male
1658.0,"Printed, Cut, Folded, and Torn",5/10/1974,http://www.moma.org/calendar/exhibitions/1850,Howardena Pindell,American,Female
2680.0,Seurat to Matisse: Drawing in France,6/13/1974,http://www.moma.org/calendar/exhibitions/1895,William S. Lieberman,American,Male
4103.0,Photographs from the Harvard Social Ethics Collection,6/17/1974,http://www.moma.org/calendar/exhibitions/2519,John Szarkowski,American,Male
2967.0,German Drawing: The Expressionists,8/30/1974,http://www.moma.org/calendar/exhibitions/2037,William S. Lieberman,American,Male
4099.0,Arakawa: Recent Prints,9/6/1974,http://www.moma.org/calendar/exhibitions/2515,Riva Castleman,American,Female
4096.0,Projects: Helen Levitt in Color,9/16/1974,http://www.moma.org/calendar/exhibitions/2512,John Szarkowski,American,Male
4090.0,Chasubles Designed by Henri Matisse,11/8/1974,http://www.moma.org/calendar/exhibitions/2507,Arthur Drexler,American,Male
814.0,American Prints: 1913–1963,12/3/1974,http://www.moma.org/calendar/exhibitions/1832,Riva Castleman,American,Female
4087.0,Lee Friedlander,12/6/1974,http://www.moma.org/calendar/exhibitions/2504,John Szarkowski,American,Male
4086.0,Projects: John Walker,12/17/1974,http://www.moma.org/calendar/exhibitions/2503,Howardena Pindell,American,Female
4085.0,Edward Weston,1/29/1975,http://www.moma.org/calendar/exhibitions/2502,John Szarkowski,American,Male
4082.0,Josef Koudelka,2/24/1975,http://www.moma.org/calendar/exhibitions/2499,John Szarkowski,American,Male
855.0,Points of View,3/7/1975,http://www.moma.org/calendar/exhibitions/1836,Howardena Pindell,American,Female
2966.0,In the Twenties,3/21/1975,http://www.moma.org/calendar/exhibitions/2036,William S. Lieberman,American,Male
4078.0,"Walker Evans, 1903–1975",4/14/1975,http://www.moma.org/calendar/exhibitions/2495,Walker Evans,American,Male
2595.0,Five Recent Acquisitions,4/18/1975,http://www.moma.org/calendar/exhibitions/1700,William S. Rubin,American,Male
4077.0,Anthony Caro,4/30/1975,http://www.moma.org/calendar/exhibitions/2494,William S. Rubin,American,Male
4074.0,Irving Penn: Recent Works,5/19/1975,http://www.moma.org/calendar/exhibitions/2491,John Szarkowski,American,Male
4073.0,Prints by Sculptors,5/21/1975,http://www.moma.org/calendar/exhibitions/2490,Riva Castleman,American,Female
4072.0,"Barbara Hepworth, , 1903-1975",5/23/1975,http://www.moma.org/calendar/exhibitions/2489,Barbara Hepworth,British,Female
4070.0,Tinguely: La Vittoria,6/26/1975,http://www.moma.org/calendar/exhibitions/2487,Riva Castleman,American,Female
1272.0,A Jacques Villon Centennial,7/8/1975,http://www.moma.org/calendar/exhibitions/1843,William S. Lieberman,American,Male
2679.0,Modern Masters: Manet to Matisse,8/5/1975,http://www.moma.org/calendar/exhibitions/1894,William S. Lieberman,American,Male
2965.0,Drawings: Recent Gifts,9/5/1975,http://www.moma.org/calendar/exhibitions/2035,William S. Lieberman,American,Male
2105.0,Printsequence,10/3/1975,http://www.moma.org/calendar/exhibitions/1865,Riva Castleman,American,Female
4065.0,The Architecture of the École des Beaux-Arts,10/29/1975,http://www.moma.org/calendar/exhibitions/2483,Arthur Drexler,American,Male
4063.0,New Prints: Robert Ryman and Richard Smith,11/6/1975,http://www.moma.org/calendar/exhibitions/2481,Riva Castleman,American,Female
4062.0,"Eugene Buechel, S.J.: Rosebud and Pine Ridge Photographs, 1922–1942",11/20/1975,http://www.moma.org/calendar/exhibitions/2480,David Wing,American,Male
4061.0,Recent Acquisitions: Design Collection,11/21/1975,http://www.moma.org/calendar/exhibitions/2479,Arthur Drexler,American,Male
4060.0,Stuart Davis,11/27/1975,http://www.moma.org/calendar/exhibitions/2478,Stuart Davis,American,Male
4058.0,A Museum Menagerie,12/9/1975,http://www.moma.org/calendar/exhibitions/3393,William S. Lieberman,American,Male
638.0,Cubism and Its Affinities,2/9/1976,http://www.moma.org/calendar/exhibitions/1824,William S. Lieberman,American,Male
4052.0,Photography for Collectors,3/16/1976,http://www.moma.org/calendar/exhibitions/2471,John Szarkowski,American,Male
4050.0,Posters from the Collection,3/26/1976,http://www.moma.org/calendar/exhibitions/2469,Arthur Drexler,American,Male
4049.0,"Josef Albers, 1888–1976",3/26/1976,http://www.moma.org/calendar/exhibitions/2468,Josef Albers,American,Male
4045.0,"Max Ernst, 1891–1976",4/2/1976,http://www.moma.org/calendar/exhibitions/2464,Max Ernst,French,Male
4046.0,"Paul Strand, 1890–1976",4/13/1976,http://www.moma.org/calendar/exhibitions/2465,Paul Strand,American,Male
4044.0,"Mark Tobey, 1890–1976",4/27/1976,http://www.moma.org/calendar/exhibitions/2463,Mark Tobey,American,Male
599.0,Narrative Prints,5/14/1976,http://www.moma.org/calendar/exhibitions/1821,Howardena Pindell,American,Female
8206.0,Prints from the Collection,5/14/1976,http://www.moma.org/calendar/exhibitions/2704,Josef Albers,American,Male
2914.0,Photographs by William Eggleston,5/24/1976,http://www.moma.org/calendar/exhibitions/2079,John Szarkowski,American,Male
2937.0,Painting and Sculpture Collection,5/28/1976,http://www.moma.org/calendar/exhibitions/2022,Helen Frankenthaler,American,Female
2894.0,André Masson,6/2/1976,http://www.moma.org/calendar/exhibitions/2000,William S. Rubin,American,Male
2963.0,Some American Drawings: Recent Acquisitions,7/19/1976,http://www.moma.org/calendar/exhibitions/2075,William S. Lieberman,American,Male
4038.0,Longer Views: 40 Photographs by Nick Nixon,7/22/1976,http://www.moma.org/calendar/exhibitions/2458,John Szarkowski,American,Male
2674.0,Between World Wars: Drawing in Europe and America,8/20/1976,http://www.moma.org/calendar/exhibitions/1891,William S. Lieberman,American,Male
2829.0,Reinstallation of the Painting and Sculpture Collection,9/3/1976,http://www.moma.org/calendar/exhibitions/1961,Sam Francis,American,Male
4036.0,New Glory: New Designs for Flags,9/11/1976,http://www.moma.org/calendar/exhibitions/2456,Arthur Drexler,American,Male
4029.0,Projects: Charles Simonds and Mary Miss,10/14/1976,http://www.moma.org/calendar/exhibitions/2450,Howardena Pindell,American,Female
4028.0,"Alexander Calder, 1898–1976",11/11/1976,http://www.moma.org/calendar/exhibitions/2449,Alexander Calder,American,Male
2845.0,"Man Ray, 1890–1976",11/18/1976,http://www.moma.org/calendar/exhibitions/1970,Man Ray,American,Male
2640.0,Recent Acquisitions: Painting and Sculpture,11/22/1976,http://www.moma.org/calendar/exhibitions/1768,William S. Rubin,American,Male
443.0,"Prints: Acquisitions, 1973–1976",11/23/1976,http://www.moma.org/calendar/exhibitions/1753,Riva Castleman,American,Female
4026.0,Harry Callahan,12/2/1976,http://www.moma.org/calendar/exhibitions/2447,John Szarkowski,American,Male
4024.0,European Master Paintings from Swiss Collections: Post-Impressionism to World War II,12/17/1976,http://www.moma.org/calendar/exhibitions/2445,William S. Rubin,American,Male
2852.0,Tina Modotti,1/10/1977,http://www.moma.org/calendar/exhibitions/1977,John Szarkowski,American,Male
2961.0,Fred Williams: Landscapes of a Continent,3/10/1977,http://www.moma.org/calendar/exhibitions/2033,William S. Lieberman,American,Male
3803.0,Wall Hangings: The New Classicism,4/8/1977,http://www.moma.org/calendar/exhibitions/2391,Arthur Drexler,American,Male
3801.0,Courthouse,4/12/1977,http://www.moma.org/calendar/exhibitions/2389,John Szarkowski,American,Male
2849.0,Extraordinary Men,6/2/1977,http://www.moma.org/calendar/exhibitions/1974,William S. Lieberman,American,Male
875.0,Impresario: Ambroise Vollard,6/6/1977,http://www.moma.org/calendar/exhibitions/1839,Riva Castleman,American,Female
2851.0,Photographs by Chauncey Hare,7/18/1977,http://www.moma.org/calendar/exhibitions/1976,John Szarkowski,American,Male
2850.0,Extraordinary Women,7/22/1977,http://www.moma.org/calendar/exhibitions/1975,William S. Lieberman,American,Male
3760.0,"Naum Gabo, 1890–1977",8/26/1977,http://www.moma.org/calendar/exhibitions/2378,Naum Gabo,American,Male
356.0,"Abstraction-Création, Art Non-Figuratif",9/20/1977,http://www.moma.org/calendar/exhibitions/1752,Howardena Pindell,American,Female
3758.0,American Drawn and Matched,9/20/1977,http://www.moma.org/calendar/exhibitions/2376,William S. Lieberman,American,Male
839.0,Impressions,9/23/1977,http://www.moma.org/calendar/exhibitions/1835,Riva Castleman,American,Female
3747.0,Herbert Bayer: Photographic Works,10/31/1977,http://www.moma.org/calendar/exhibitions/2371,John Szarkowski,American,Male
192.0,Noguchi: The Sculptor as Designer,11/11/1977,http://www.moma.org/calendar/exhibitions/1720,Arthur Drexler,American,Male
10549.0,Posters in the Penthouse,12/1/1977,http://www.moma.org/calendar/exhibitions/3584,Georges Braque,French,Male
3733.0,Le Corbusier: Architectural Drawings,1/20/1978,http://www.moma.org/calendar/exhibitions/2367,Arthur Drexler,American,Male
10550.0,New Art for the New Year,2/13/1977,http://www.moma.org/calendar/exhibitions/3585,Ei Arakawa,Japanese,Male
3721.0,Reinstallation of the Auditorium Gallery,2/23/1978,http://www.moma.org/calendar/exhibitions/2360,Howardena Pindell,American,Female
1328.0,Mexican Art,3/16/1978,http://www.moma.org/calendar/exhibitions/1845,William S. Lieberman,American,Male
3717.0,Nine Windows by Chagall,4/13/1978,http://www.moma.org/calendar/exhibitions/2356,William S. Lieberman,American,Male
10551.0,Art for Corporations,4/17/1978,http://www.moma.org/calendar/exhibitions/3586,Berenice Abbott,American,Female
2847.0,Richard Lindner: 1901–1978,4/18/1978,http://www.moma.org/calendar/exhibitions/1972,Richard Lindner,American,Male
3716.0,A Treasury of Modern Drawing: The Joan and Lester Avnet Collection,4/28/1978,http://www.moma.org/calendar/exhibitions/2355,William S. Lieberman,American,Male
487.0,Jim Dine's Etchings,6/6/1978,http://www.moma.org/calendar/exhibitions/1817,Riva Castleman,American,Female
2291.0,Artists and Writers,7/10/1978,http://www.moma.org/calendar/exhibitions/1868,William S. Lieberman,American,Male
10552.0,Selections from the Art Lending Service,7/10/1978,http://www.moma.org/calendar/exhibitions/3587,Shusaku Arakawa,American,Male
3707.0,Mirrors and Windows: American Photography Since 1960,7/26/1978,http://www.moma.org/calendar/exhibitions/2347,John Szarkowski,American,Male
3704.0,Art Sinsabaugh: Landscapes,8/7/1978,http://www.moma.org/calendar/exhibitions/2345,John Szarkowski,American,Male
10553.0,New York/New York,9/11/1978,http://www.moma.org/calendar/exhibitions/3588,Berenice Abbott,American,Female
2800.0,Recent Acquisitions: Painting and Sculpture,9/12/1978,http://www.moma.org/calendar/exhibitions/1951,William S. Rubin,American,Male
3686.0,Projects: Hamish Fulton,10/3/1978,http://www.moma.org/calendar/exhibitions/2335,Howardena Pindell,American,Female
3672.0,W. Eugene Smith Memorial,10/27/1978,http://www.moma.org/calendar/exhibitions/3156,W. Eugene Smith,American,Male
3671.0,Grain Elevators: Photographs by Frank Gohlke,11/7/1978,http://www.moma.org/calendar/exhibitions/2329,John Szarkowski,American,Male
10684.0,Painting and Sculpture Collection: Reinstallation of the East Wing,11/16/1978,http://www.moma.org/calendar/exhibitions/2708,Jo Baer,American,Female
1846.0,Recent Acquisitions: American Prints,11/16/1978,http://www.moma.org/calendar/exhibitions/1857,Riva Castleman,American,Female
3669.0,Paperworks by Ellsworth Kelly,11/30/1978,http://www.moma.org/calendar/exhibitions/2327,Riva Castleman,American,Female
639.0,Paul Klee Centennial: Prints and Transfer Drawings,1/8/1979,http://www.moma.org/calendar/exhibitions/1825,Howardena Pindell,American,Female
3663.0,Prairie: Photographs by Robert Adams,2/9/1979,http://www.moma.org/calendar/exhibitions/2322,John Szarkowski,American,Male
7.0,Transformations in Modern Architecture,2/21/1979,http://www.moma.org/calendar/exhibitions/1773,Arthur Drexler,American,Male
3622.0,Frank Stella: The Indian Bird Maquettes,3/12/1979,http://www.moma.org/calendar/exhibitions/2307,William S. Rubin,American,Male
2949.0,Thirty Sculptors' Drawings,5/18/1979,http://www.moma.org/calendar/exhibitions/2028,William S. Lieberman,American,Male
3598.0,Projects: Video XXVII,5/18/1979,http://www.moma.org/calendar/exhibitions/2297,Lynda Benglis,American,Female
5.0,Architectural Projects by Roger Ferri and Allan Greenberg,6/2/1979,http://www.moma.org/calendar/exhibitions/1771,Arthur Drexler,American,Male
2895.0,Gifts of Drawing,8/9/1979,http://www.moma.org/calendar/exhibitions/2001,William S. Lieberman,American,Male
3593.0,Ansel Adams and the West,9/5/1979,http://www.moma.org/calendar/exhibitions/2292,John Szarkowski,American,Male
10557.0,People Watching,10/1/1979,http://www.moma.org/calendar/exhibitions/3592,Berenice Abbott,American,Female
3591.0,Liberty State Park: The Master Plan,10/12/1979,http://www.moma.org/calendar/exhibitions/2290,Arthur Drexler,American,Male
3590.0,"Projects: Video XXX, Urban Focus/New York",11/8/1979,http://www.moma.org/calendar/exhibitions/2289,Jon Alpert,American,Male
608.0,Art of the Twenties,11/14/1979,http://www.moma.org/calendar/exhibitions/2073,William S. Lieberman,American,Male
2843.0,"Marc Chagall: Prints, Monotypes, Illustrated Books",11/22/1979,http://www.moma.org/calendar/exhibitions/1968,Riva Castleman,American,Female
35.0,Buildings for Best Products,12/12/1979,http://www.moma.org/calendar/exhibitions/1781,Arthur Drexler,American,Male
3586.0,Four Recently Discovered Picabias and Other Modern Master Acquisitions,1/25/1980,http://www.moma.org/calendar/exhibitions/2285,William S. Rubin,American,Male
3585.0,Projects: Video XXXII,1/31/1980,http://www.moma.org/calendar/exhibitions/2284,Ros Barron,American,Female
446.0,Printed Art: A View of Two Decades,2/13/1980,http://www.moma.org/calendar/exhibitions/1765,Riva Castleman,American,Female
3582.0,New York City Exposition and Convention Center,2/21/1980,http://www.moma.org/calendar/exhibitions/2281,Arthur Drexler,American,Male
10527.0,Around Picasso,5/14/1980,http://www.moma.org/calendar/exhibitions/3577,Georges Braque,French,Male
10526.0,Selections from the Art Lending Service,10/2/1980,http://www.moma.org/calendar/exhibitions/3576,Nicholas Africano,American,Male
2738.0,Reinstallation of the Collection,10/23/1980,http://www.moma.org/calendar/exhibitions/1920,Berenice Abbott,American,Female
3577.0,A Penthouse Aviary,11/6/1980,http://www.moma.org/calendar/exhibitions/3114,Leonard Baskin,American,Male
3572.0,Projects: Video XXXV,1/16/1981,http://www.moma.org/calendar/exhibitions/2272,Claude Beller,American,Male
3564.0,Dorothea Rockburne: Locus,5/5/1981,http://www.moma.org/calendar/exhibitions/2268,Riva Castleman,American,Female
3560.0,Summer Light,6/11/1981,http://www.moma.org/calendar/exhibitions/3109,Peter Alexander,American,Male
611.0,Pierre Alechinsky: A Print Retrospective,6/11/1981,http://www.moma.org/calendar/exhibitions/1822,Riva Castleman,American,Female
3558.0,American Landscapes,7/9/1981,http://www.moma.org/calendar/exhibitions/2263,John Szarkowski,American,Male
2602.0,"Alfred H. Barr, Jr., 1902–1981",8/18/1981,http://www.moma.org/calendar/exhibitions/1705,Henri Matisse,French,Male
3555.0,New Work in Black and White,9/17/1981,http://www.moma.org/calendar/exhibitions/3108,Gregory Amenoff,American,Male
2763.0,Balthus: Works from the Collection,9/30/1981,http://www.moma.org/calendar/exhibitions/1929,Balthus (Baltusz Klossowski de Rola),French,Male
3538.0,The Work of Atget: Old France,10/3/1981,http://www.moma.org/calendar/exhibitions/2258,John Szarkowski,American,Male
466.0,Prints: Acquisitions 1977–1981,10/15/1981,http://www.moma.org/calendar/exhibitions/1750,Riva Castleman,American,Female
3532.0,Selections From the Art Lending Service,11/26/1981,http://www.moma.org/calendar/exhibitions/3103,Vito Acconci,American,Male
2653.0,Giorgio De Chirico,3/30/1982,http://www.moma.org/calendar/exhibitions/1879,William S. Rubin,American,Male
3519.0,Art and Technology: Chicago Video at MoMA,5/13/1982,http://www.moma.org/calendar/exhibitions/2251,Tom DeFanti,American,Male
619.0,For 25 Years: Prints from ULAE,6/17/1982,http://www.moma.org/calendar/exhibitions/1823,Riva Castleman,American,Female
3517.0,The Architecture of Richard Neutra: From International Style to California Modern,7/21/1982,http://www.moma.org/calendar/exhibitions/2705,Arthur Drexler,American,Male
3513.0,The Work of Atget: The Art of Old Paris,10/14/1982,http://www.moma.org/calendar/exhibitions/2246,John Szarkowski,American,Male
3512.0,Bookworks,10/18/1982,http://www.moma.org/calendar/exhibitions/2245,Riva Castleman,American,Female
3509.0,Frank Stella: Polar Co-ordinates for Ronnie Peterson,11/18/1982,http://www.moma.org/calendar/exhibitions/2242,Riva Castleman,American,Female
3508.0,Rauschenberg in China,12/2/1982,http://www.moma.org/calendar/exhibitions/2241,Riva Castleman,American,Female
33.0,Three New Skyscrapers,1/27/1983,http://www.moma.org/calendar/exhibitions/1780,Arthur Drexler,American,Male
444.0,Prints from Blocks: Gauguin to Now,3/3/1983,http://www.moma.org/calendar/exhibitions/1713,Riva Castleman,American,Female
3504.0,"Lisette Model, 1906-1983",3/7/1983,http://www.moma.org/calendar/exhibitions/2237,Lisette Model,American,Female
3498.0,James Stirling Drawings,5/27/1983,http://www.moma.org/calendar/exhibitions/2231,Arthur Drexler,American,Male
863.0,Miró and Picasso,6/9/1983,http://www.moma.org/calendar/exhibitions/1838,Riva Castleman,American,Female
941.0,Some Contemporary Prints,7/21/1983,http://www.moma.org/calendar/exhibitions/1840,Riva Castleman,American,Female
2256.0,Jim Dine: A Heart at the Opera,8/25/1983,http://www.moma.org/calendar/exhibitions/1866,Riva Castleman,American,Female
535.0,Matisse: Jazz,11/17/1983,http://www.moma.org/calendar/exhibitions/1719,Riva Castleman,American,Female
2746.0,Selections from the Collection of Painting and Sculpture,12/1/1983,http://www.moma.org/calendar/exhibitions/1925,Max Beckmann,German,Male
3488.0,"Bill Brandt, 1905–1983",12/22/1983,http://www.moma.org/calendar/exhibitions/2222,Bill Brandt,British,Male
2799.0,"Joan Miró, 1893–1983",12/27/1983,http://www.moma.org/calendar/exhibitions/1950,Joan Miró,Spanish,Male
771.0,Selections from the Permanent Collection: Prints and Illustrated Books,5/17/1984,http://www.moma.org/calendar/exhibitions/1749,Riva Castleman,American,Female
3487.0,Selections from the Permanent Collection: Photography,5/17/1984,http://www.moma.org/calendar/exhibitions/2096,John Szarkowski,American,Male
3486.0,Selections from the Permanent Collection: Architecture and Design,5/17/1984,http://www.moma.org/calendar/exhibitions/2221,Arthur Drexler,American,Male
3482.0,"Lee Krasner, 1911-1984: Memorial",7/22/1984,http://www.moma.org/calendar/exhibitions/2217,Lee Krasner,American,Female
3481.0,"Brassaï, 1899–1984: Memorial",7/13/1984,http://www.moma.org/calendar/exhibitions/2216,Brassaï (Gyula Halász),French,Male
3478.0,Irving Penn,9/12/1984,http://www.moma.org/calendar/exhibitions/2213,John Szarkowski,American,Male
3477.0,About Paper,9/12/1984,http://www.moma.org/calendar/exhibitions/2212,Riva Castleman,American,Female
2705.0,"""Primitivism"" in 20th Century Art: Affinity of the Tribal and the Modern",9/27/1984,http://www.moma.org/calendar/exhibitions/1907,William S. Rubin,American,Male
3476.0,From the Gilman Collection: Photographs Preserved in Ink,11/15/1984,http://www.moma.org/calendar/exhibitions/2211,John Szarkowski,American,Male
2794.0,Reinstallation of the Contemporary Galleries,2/15/1985,http://www.moma.org/calendar/exhibitions/1946,Walter Darby Bannard,American,Male
3467.0,The Work of Atget: Modern Times,3/14/1985,http://www.moma.org/calendar/exhibitions/2202,John Szarkowski,American,Male
3466.0,The Work of Atget: The Ancien Régime,3/14/1985,http://www.moma.org/calendar/exhibitions/2201,John Szarkowski,American,Male
667.0,The Expressionist Idiom,5/6/1985,http://www.moma.org/calendar/exhibitions/1748,Riva Castleman,American,Female
3465.0,A Personal View: Photography in the Collection of Paul F. Walter,5/23/1985,http://www.moma.org/calendar/exhibitions/2200,John Szarkowski,American,Male
10515.0,Installation of Painting and Sculpture Department,6/6/1985,http://www.moma.org/calendar/exhibitions/3574,Nicholas Africano,American,Male
26.0,"Ricardo Bofill and Leon Krier: Architecture, Urbanism, and History",6/26/1985,http://www.moma.org/calendar/exhibitions/1778,Arthur Drexler,American,Male
3459.0,"New Photography: Zeke Berman, Antonio Mendoza, Judith Joy Ross, and Michael Spano",8/22/1985,http://www.moma.org/calendar/exhibitions/1599,John Szarkowski,American,Male
3457.0,Tatyana Grosman Gallery Inaugural Installation,9/12/1985,http://www.moma.org/calendar/exhibitions/2198,Riva Castleman,American,Female
3455.0,NEA Twentieth Anniversary,9/23/1985,http://www.moma.org/calendar/exhibitions/2196,Riva Castleman,American,Female
3451.0,Variants,12/12/1985,http://www.moma.org/calendar/exhibitions/2193,John Szarkowski,American,Male
641.0,American Prints: 1900–1960; Recent Acquisitions: Illustrated Books,12/18/1985,http://www.moma.org/calendar/exhibitions/1747,Deborah Wye,American,Female
642.0,Bill Jensen/First Etchings,1/16/1986,http://www.moma.org/calendar/exhibitions/1826,Deborah Wye,American,Female
3449.0,Mies van der Rohe Centennial Exhibition,2/10/1986,http://www.moma.org/calendar/exhibitions/2191,Arthur Drexler,American,Male
716.0,Recent Acquisitions: Contemporary Prints,2/7/1986,http://www.moma.org/calendar/exhibitions/1761,Riva Castleman,American,Female
465.0,Jasper Johns: A Print Retrospective,5/19/1986,http://www.moma.org/calendar/exhibitions/1816,Riva Castleman,American,Female
2621.0,"Vienna 1900: Art, Architecture and Design",7/3/1986,http://www.moma.org/calendar/exhibitions/1729,Kirk Varnedoe,American,Male
3440.0,The Prints of Odilon Redon,10/2/1986,http://www.moma.org/calendar/exhibitions/2182,Riva Castleman,American,Female
3439.0,"New Photography 2: Philip Lorca di Corcia, Mary Frey, and David Hanson",10/9/1986,http://www.moma.org/calendar/exhibitions/1600,John Szarkowski,American,Male
3438.0,Francesco Clemente: The Departure of the Argonaut,11/6/1986,http://www.moma.org/calendar/exhibitions/3601,Riva Castleman,American,Female
657.0,"American Prints, 1960–1985",5/22/1987,http://www.moma.org/calendar/exhibitions/1760,Deborah Wye,American,Female
357.0,Surrealist Prints from the Collection of The Museum of Modern Art,8/6/1987,http://www.moma.org/calendar/exhibitions/1728,Deborah Wye,American,Female
3419.0,Frank Stella: Works from 1970 to 1987,10/12/1987,http://www.moma.org/calendar/exhibitions/2163,William S. Rubin,American,Male
911.0,For 25 Years: Crown Point Press,11/20/1987,http://www.moma.org/calendar/exhibitions/1759,Riva Castleman,American,Female
479.0,Committed to Print,1/31/1988,http://www.moma.org/calendar/exhibitions/1762,Deborah Wye,American,Female
3412.0,The Photographs of Josef Albers: A Selection from the Collection of the Josef Albers Foundation,1/27/1988,http://www.moma.org/calendar/exhibitions/2158,John Szarkowski,American,Male
3411.0,Donald Sultan's Black Lemons,2/4/1988,http://www.moma.org/calendar/exhibitions/2157,Riva Castleman,American,Female
974.0,Contemporary Art in Context,2/29/1988,http://www.moma.org/calendar/exhibitions/1723,Riva Castleman,American,Female
3402.0,Garry Winogrand,5/15/1988,http://www.moma.org/calendar/exhibitions/2150,John Szarkowski,American,Male
407.0,Deconstructivist Architecture,6/23/1988,http://www.moma.org/calendar/exhibitions/1813,Philip Johnson,American,Male
3400.0,"Recent Acquisitions, Photography",7/16/1988,http://www.moma.org/calendar/exhibitions/2148,John Szarkowski,American,Male
374.0,The Prints of Henri Matisse,8/6/1988,http://www.moma.org/calendar/exhibitions/1744,Riva Castleman,American,Female
701.0,Following Matisse's Line,8/6/1988,http://www.moma.org/calendar/exhibitions/1757,Riva Castleman,American,Female
2524.0,Recent Acquisitions,11/24/1988,http://www.moma.org/calendar/exhibitions/1873,Riva Castleman,American,Female
3389.0,Henri Matisse: Nuit De Noël and Liturgical Vestments,11/24/1988,http://www.moma.org/calendar/exhibitions/2138,Riva Castleman,American,Female
3384.0,Artist's Choice: Burton on Brancusi,4/7/1989,http://www.moma.org/calendar/exhibitions/2133,Scott Burton,American,Male
3374.0,Siskind from the Collection,7/20/1989,http://www.moma.org/calendar/exhibitions/2124,John Szarkowski,American,Male
708.0,Picasso and Braque: Pioneering Cubism,9/24/1989,http://www.moma.org/calendar/exhibitions/1730,William S. Rubin,American,Male
